id,allocation_run_id,gender_group,compatibility_score,members,room_number
Room 3168,run_adf91595,Male_Mechanical_Yr1st Year,0.9236,"Student_7b9bbab3::student_7b9bbab3@example.com::Mechanical::1st Year,Student_bb43a9f1::student_bb43a9f1@example.com::Mechanical::1st Year,Student_0d9087ba::student_0d9087ba@example.com::Mechanical::1st Year",
Room 3169,run_adf91595,Male_Mechanical_Yr1st Year,0.8834,"Student_a81b5a1d::student_a81b5a1d@example.com::Mechanical::1st Year,Student_ed28ba5e::student_ed28ba5e@example.com::Mechanical::1st Year,Student_4cfc8eda::student_4cfc8eda@example.com::Mechanical::1st Year",
Room 3170,run_adf91595,Male_Computer Science_Yr3rd Year,0.9984,"Student_a692ecb7::student_a692ecb7@example.com::Computer Science::3rd Year,Student_5864ea95::student_5864ea95@example.com::Computer Science::3rd Year,Student_a9cd7e09::student_a9cd7e09@example.com::Computer Science::3rd Year",
Room 3171,run_adf91595,Male_Computer Science_Yr3rd Year,0.9981,"Student_365cdc92::student_365cdc92@example.com::Computer Science::3rd Year,Student_71dd1a1c::student_71dd1a1c@example.com::Computer Science::3rd Year,Student_186c12ee::student_186c12ee@example.com::Computer Science::3rd Year",
Room 3172,run_adf91595,Male_Computer Science_Yr3rd Year,0.9975,"Student_9375f015::student_9375f015@example.com::Computer Science::3rd Year,Student_b1131cce::student_b1131cce@example.com::Computer Science::3rd Year,Student_8bacc595::student_8bacc595@example.com::Computer Science::3rd Year",
Room 3173,run_adf91595,Male_Computer Science_Yr3rd Year,0.9973,"Student_483185c5::student_483185c5@example.com::Computer Science::3rd Year,Student_7972fd3f::student_7972fd3f@example.com::Computer Science::3rd Year,Student_ec51f914::student_ec51f914@example.com::Computer Science::3rd Year",
Room 3174,run_adf91595,Male_Computer Science_Yr3rd Year,0.9973,"Student_71b1cb41::student_71b1cb41@example.com::Computer Science::3rd Year,Student_64e04b8e::student_64e04b8e@example.com::Computer Science::3rd Year,Student_67cb47c9::student_67cb47c9@example.com::Computer Science::3rd Year",
Room 3175,run_adf91595,Male_Computer Science_Yr3rd Year,0.9973,"Student_5c529868::student_5c529868@example.com::Computer Science::3rd Year,Student_63c95455::student_63c95455@example.com::Computer Science::3rd Year,Student_0d9b7c34::student_0d9b7c34@example.com::Computer Science::3rd Year",
Room 3176,run_adf91595,Male_Computer Science_Yr3rd Year,0.9972,"Student_a195306e::student_a195306e@example.com::Computer Science::3rd Year,Student_1a24c759::student_1a24c759@example.com::Computer Science::3rd Year,Student_fb9c1a1d::student_fb9c1a1d@example.com::Computer Science::3rd Year",
Room 3177,run_adf91595,Male_Computer Science_Yr3rd Year,0.997,"Student_59fa9abf::student_59fa9abf@example.com::Computer Science::3rd Year,Student_02ca3597::student_02ca3597@example.com::Computer Science::3rd Year,Student_9da2176c::student_9da2176c@example.com::Computer Science::3rd Year",
Room 3178,run_adf91595,Male_Computer Science_Yr3rd Year,0.997,"Student_7b7366d6::student_7b7366d6@example.com::Computer Science::3rd Year,Student_07fb50fe::student_07fb50fe@example.com::Computer Science::3rd Year,Student_fabac184::student_fabac184@example.com::Computer Science::3rd Year",
Room 3179,run_adf91595,Male_Computer Science_Yr3rd Year,0.9968,"Student_5d4c403d::student_5d4c403d@example.com::Computer Science::3rd Year,Student_dfe27e1c::student_dfe27e1c@example.com::Computer Science::3rd Year,Student_57b79002::student_57b79002@example.com::Computer Science::3rd Year",
Room 3180,run_adf91595,Male_Computer Science_Yr3rd Year,0.9968,"Student_ca65b991::student_ca65b991@example.com::Computer Science::3rd Year,Student_94b99bec::student_94b99bec@example.com::Computer Science::3rd Year,Student_9243f72c::student_9243f72c@example.com::Computer Science::3rd Year",
Room 3181,run_adf91595,Male_Computer Science_Yr3rd Year,0.9965,"Student_bbce5a59::student_bbce5a59@example.com::Computer Science::3rd Year,Student_1a18bab0::student_1a18bab0@example.com::Computer Science::3rd Year,Student_e4aa1c14::student_e4aa1c14@example.com::Computer Science::3rd Year",
Room 3182,run_adf91595,Male_Computer Science_Yr3rd Year,0.9964,"Student_955fd89b::student_955fd89b@example.com::Computer Science::3rd Year,Student_8cf4da70::student_8cf4da70@example.com::Computer Science::3rd Year,Student_a5580838::student_a5580838@example.com::Computer Science::3rd Year",
Room 3183,run_adf91595,Male_Computer Science_Yr3rd Year,0.9963,"Student_b8bab413::student_b8bab413@example.com::Computer Science::3rd Year,Student_6cdb2365::student_6cdb2365@example.com::Computer Science::3rd Year,Student_0dce6e10::student_0dce6e10@example.com::Computer Science::3rd Year",
Room 3184,run_adf91595,Male_Computer Science_Yr3rd Year,0.9963,"Student_33635c0f::student_33635c0f@example.com::Computer Science::3rd Year,Student_350d5916::student_350d5916@example.com::Computer Science::3rd Year,Student_20569591::student_20569591@example.com::Computer Science::3rd Year",
Room 3185,run_adf91595,Male_Computer Science_Yr3rd Year,0.9963,"Student_7628215e::student_7628215e@example.com::Computer Science::3rd Year,Student_2a6dd860::student_2a6dd860@example.com::Computer Science::3rd Year,Student_2d4cc7dd::student_2d4cc7dd@example.com::Computer Science::3rd Year",
Room 3186,run_adf91595,Male_Computer Science_Yr3rd Year,0.996,"Student_cd8e6a12::student_cd8e6a12@example.com::Computer Science::3rd Year,Student_b33d7490::student_b33d7490@example.com::Computer Science::3rd Year,Student_2b498f02::student_2b498f02@example.com::Computer Science::3rd Year",
Room 3187,run_adf91595,Male_Computer Science_Yr3rd Year,0.996,"Student_72c7b82b::student_72c7b82b@example.com::Computer Science::3rd Year,Student_697fb406::student_697fb406@example.com::Computer Science::3rd Year,Student_afa3bea0::student_afa3bea0@example.com::Computer Science::3rd Year",
Room 3188,run_adf91595,Male_Computer Science_Yr3rd Year,0.9958,"Student_7236c0c2::student_7236c0c2@example.com::Computer Science::3rd Year,Student_8d20647f::student_8d20647f@example.com::Computer Science::3rd Year,Student_40186b85::student_40186b85@example.com::Computer Science::3rd Year",
Room 3189,run_adf91595,Male_Computer Science_Yr3rd Year,0.9956,"Student_005758b7::student_005758b7@example.com::Computer Science::3rd Year,Student_afaf681a::student_afaf681a@example.com::Computer Science::3rd Year,Student_3154cb55::student_3154cb55@example.com::Computer Science::3rd Year",
Room 3190,run_adf91595,Male_Computer Science_Yr3rd Year,0.9952,"Student_a174eb7f::student_a174eb7f@example.com::Computer Science::3rd Year,Student_001748c7::student_001748c7@example.com::Computer Science::3rd Year,Student_7688b5e7::student_7688b5e7@example.com::Computer Science::3rd Year",
Room 3191,run_adf91595,Male_Computer Science_Yr3rd Year,0.9951,"Student_5d385043::student_5d385043@example.com::Computer Science::3rd Year,Student_284815f1::student_284815f1@example.com::Computer Science::3rd Year,Student_60168610::student_60168610@example.com::Computer Science::3rd Year",
Room 3192,run_adf91595,Male_Computer Science_Yr3rd Year,0.9951,"Student_fd05fd6c::student_fd05fd6c@example.com::Computer Science::3rd Year,Student_6a1fc344::student_6a1fc344@example.com::Computer Science::3rd Year,Student_4a61bea1::student_4a61bea1@example.com::Computer Science::3rd Year",
Room 3193,run_adf91595,Male_Computer Science_Yr3rd Year,0.9951,"Student_1b4d6566::student_1b4d6566@example.com::Computer Science::3rd Year,Student_7e369085::student_7e369085@example.com::Computer Science::3rd Year,Student_fdfaa394::student_fdfaa394@example.com::Computer Science::3rd Year",
Room 3194,run_adf91595,Male_Computer Science_Yr3rd Year,0.995,"Student_a98cceb9::student_a98cceb9@example.com::Computer Science::3rd Year,Student_180b2c5d::student_180b2c5d@example.com::Computer Science::3rd Year,Student_ed6bfff9::student_ed6bfff9@example.com::Computer Science::3rd Year",
Room 3195,run_adf91595,Male_Computer Science_Yr3rd Year,0.9948,"Student_f4691f93::student_f4691f93@example.com::Computer Science::3rd Year,Student_5399740c::student_5399740c@example.com::Computer Science::3rd Year,Student_e726b50e::student_e726b50e@example.com::Computer Science::3rd Year",
Room 3196,run_adf91595,Male_Computer Science_Yr3rd Year,0.9948,"Student_0257e1aa::student_0257e1aa@example.com::Computer Science::3rd Year,Student_ffaad7d7::student_ffaad7d7@example.com::Computer Science::3rd Year,Student_c7b9f71e::student_c7b9f71e@example.com::Computer Science::3rd Year",
Room 3197,run_adf91595,Male_Computer Science_Yr3rd Year,0.9945,"Student_f3d7ab4e::student_f3d7ab4e@example.com::Computer Science::3rd Year,Student_20ad761a::student_20ad761a@example.com::Computer Science::3rd Year,Student_cf3025d2::student_cf3025d2@example.com::Computer Science::3rd Year",
Room 3198,run_adf91595,Male_Computer Science_Yr3rd Year,0.9942,"Student_c93376e3::student_c93376e3@example.com::Computer Science::3rd Year,Student_4eacc279::student_4eacc279@example.com::Computer Science::3rd Year,Student_59f29e78::student_59f29e78@example.com::Computer Science::3rd Year",
Room 3199,run_adf91595,Male_Computer Science_Yr3rd Year,0.9939,"Student_a0e4fe69::student_a0e4fe69@example.com::Computer Science::3rd Year,Student_135b1561::student_135b1561@example.com::Computer Science::3rd Year,Student_890f699f::student_890f699f@example.com::Computer Science::3rd Year",
Room 3200,run_adf91595,Male_Computer Science_Yr3rd Year,0.9938,"Student_d51ec8cd::student_d51ec8cd@example.com::Computer Science::3rd Year,Student_bdff7f98::student_bdff7f98@example.com::Computer Science::3rd Year,Student_fb3da438::student_fb3da438@example.com::Computer Science::3rd Year",
Room 3201,run_adf91595,Male_Computer Science_Yr3rd Year,0.9936,"Student_bbb2a37a::student_bbb2a37a@example.com::Computer Science::3rd Year,Student_e2b57f05::student_e2b57f05@example.com::Computer Science::3rd Year,Student_f2173c38::student_f2173c38@example.com::Computer Science::3rd Year",
Room 3202,run_adf91595,Male_Computer Science_Yr3rd Year,0.9936,"Student_7a08d643::student_7a08d643@example.com::Computer Science::3rd Year,Student_8aca5c73::student_8aca5c73@example.com::Computer Science::3rd Year,Student_c211378d::student_c211378d@example.com::Computer Science::3rd Year",
Room 3203,run_adf91595,Male_Computer Science_Yr3rd Year,0.9935,"Student_35404093::student_35404093@example.com::Computer Science::3rd Year,Student_7e55e10d::student_7e55e10d@example.com::Computer Science::3rd Year,Student_2919f19c::student_2919f19c@example.com::Computer Science::3rd Year",
Room 3204,run_adf91595,Male_Computer Science_Yr3rd Year,0.9934,"Student_af21a9d3::student_af21a9d3@example.com::Computer Science::3rd Year,Student_074de253::student_074de253@example.com::Computer Science::3rd Year,Student_d2e6897d::student_d2e6897d@example.com::Computer Science::3rd Year",
Room 3205,run_adf91595,Male_Computer Science_Yr3rd Year,0.9934,"Student_77674f07::student_77674f07@example.com::Computer Science::3rd Year,Student_97191c3d::student_97191c3d@example.com::Computer Science::3rd Year,Student_d161c377::student_d161c377@example.com::Computer Science::3rd Year",
Room 3206,run_adf91595,Male_Computer Science_Yr3rd Year,0.9933,"Student_bfeec6a8::student_bfeec6a8@example.com::Computer Science::3rd Year,Student_cbe2194f::student_cbe2194f@example.com::Computer Science::3rd Year,Student_1cc93d4c::student_1cc93d4c@example.com::Computer Science::3rd Year",
Room 3207,run_adf91595,Male_Computer Science_Yr3rd Year,0.9933,"Student_73f9ff46::student_73f9ff46@example.com::Computer Science::3rd Year,Student_acf50d18::student_acf50d18@example.com::Computer Science::3rd Year,Student_9746dab3::student_9746dab3@example.com::Computer Science::3rd Year",
Room 3208,run_adf91595,Male_Computer Science_Yr3rd Year,0.9932,"Student_80ab3c94::student_80ab3c94@example.com::Computer Science::3rd Year,Student_59947081::student_59947081@example.com::Computer Science::3rd Year,Student_73c80f59::student_73c80f59@example.com::Computer Science::3rd Year",
Room 3209,run_adf91595,Male_Computer Science_Yr3rd Year,0.9931,"Student_c788e71e::student_c788e71e@example.com::Computer Science::3rd Year,Student_7df817c5::student_7df817c5@example.com::Computer Science::3rd Year,Student_88d8ace2::student_88d8ace2@example.com::Computer Science::3rd Year",
Room 3210,run_adf91595,Male_Computer Science_Yr3rd Year,0.993,"Student_04be7e62::student_04be7e62@example.com::Computer Science::3rd Year,Student_0309014e::student_0309014e@example.com::Computer Science::3rd Year,Student_d6fbf43c::student_d6fbf43c@example.com::Computer Science::3rd Year",
Room 3211,run_adf91595,Male_Computer Science_Yr3rd Year,0.993,"Student_36e459f5::student_36e459f5@example.com::Computer Science::3rd Year,Student_0c17381e::student_0c17381e@example.com::Computer Science::3rd Year,Student_6bb16cf2::student_6bb16cf2@example.com::Computer Science::3rd Year",
Room 3212,run_adf91595,Male_Computer Science_Yr3rd Year,0.9928,"Student_14b7c7aa::student_14b7c7aa@example.com::Computer Science::3rd Year,Student_3872aeb0::student_3872aeb0@example.com::Computer Science::3rd Year,Student_bd1cd63b::student_bd1cd63b@example.com::Computer Science::3rd Year",
Room 3213,run_adf91595,Male_Computer Science_Yr3rd Year,0.9926,"Student_ed68e20c::student_ed68e20c@example.com::Computer Science::3rd Year,Student_10a2eb37::student_10a2eb37@example.com::Computer Science::3rd Year,Student_dc05754f::student_dc05754f@example.com::Computer Science::3rd Year",
Room 3214,run_adf91595,Male_Computer Science_Yr3rd Year,0.9926,"Student_9dd31d6f::student_9dd31d6f@example.com::Computer Science::3rd Year,Student_2ebd3578::student_2ebd3578@example.com::Computer Science::3rd Year,Student_53c63998::student_53c63998@example.com::Computer Science::3rd Year",
Room 3215,run_adf91595,Male_Computer Science_Yr3rd Year,0.9925,"Student_b6943ba2::student_b6943ba2@example.com::Computer Science::3rd Year,Student_02ae8980::student_02ae8980@example.com::Computer Science::3rd Year,Student_06cb1177::student_06cb1177@example.com::Computer Science::3rd Year",
Room 3216,run_adf91595,Male_Computer Science_Yr3rd Year,0.9925,"Student_1fd387c5::student_1fd387c5@example.com::Computer Science::3rd Year,Student_cf73a90b::student_cf73a90b@example.com::Computer Science::3rd Year,Student_13f19ab3::student_13f19ab3@example.com::Computer Science::3rd Year",
Room 3217,run_adf91595,Male_Computer Science_Yr3rd Year,0.9925,"Student_0c883257::student_0c883257@example.com::Computer Science::3rd Year,Student_9ef5c744::student_9ef5c744@example.com::Computer Science::3rd Year,Student_49dbfd30::student_49dbfd30@example.com::Computer Science::3rd Year",
Room 3218,run_adf91595,Male_Computer Science_Yr3rd Year,0.9924,"Student_5b9bebde::student_5b9bebde@example.com::Computer Science::3rd Year,Student_70444a9a::student_70444a9a@example.com::Computer Science::3rd Year,Student_479f4259::student_479f4259@example.com::Computer Science::3rd Year",
Room 3219,run_adf91595,Male_Computer Science_Yr3rd Year,0.9924,"Student_3903a184::student_3903a184@example.com::Computer Science::3rd Year,Student_8307a3f3::student_8307a3f3@example.com::Computer Science::3rd Year,Student_77352e83::student_77352e83@example.com::Computer Science::3rd Year",
Room 3220,run_adf91595,Male_Computer Science_Yr3rd Year,0.9923,"Student_713e9202::student_713e9202@example.com::Computer Science::3rd Year,Student_aef346a1::student_aef346a1@example.com::Computer Science::3rd Year,Student_e37e2d63::student_e37e2d63@example.com::Computer Science::3rd Year",
Room 3221,run_adf91595,Male_Computer Science_Yr3rd Year,0.9922,"Student_6f200471::student_6f200471@example.com::Computer Science::3rd Year,Student_923e24db::student_923e24db@example.com::Computer Science::3rd Year,Student_14f1fef4::student_14f1fef4@example.com::Computer Science::3rd Year",
Room 3222,run_adf91595,Male_Computer Science_Yr3rd Year,0.9917,"Student_5b3802ce::student_5b3802ce@example.com::Computer Science::3rd Year,Student_23c4fdcb::student_23c4fdcb@example.com::Computer Science::3rd Year,Student_f0367bbe::student_f0367bbe@example.com::Computer Science::3rd Year",
Room 3223,run_adf91595,Male_Computer Science_Yr3rd Year,0.9915,"Student_6fa08eaf::student_6fa08eaf@example.com::Computer Science::3rd Year,Student_6dabffae::student_6dabffae@example.com::Computer Science::3rd Year,Student_616c97cd::student_616c97cd@example.com::Computer Science::3rd Year",
Room 3224,run_adf91595,Male_Computer Science_Yr3rd Year,0.9913,"Student_d3aad421::student_d3aad421@example.com::Computer Science::3rd Year,Student_12a0973d::student_12a0973d@example.com::Computer Science::3rd Year,Student_7464072a::student_7464072a@example.com::Computer Science::3rd Year",
Room 3225,run_adf91595,Male_Computer Science_Yr3rd Year,0.9912,"Student_99706ecf::student_99706ecf@example.com::Computer Science::3rd Year,Student_f37b4311::student_f37b4311@example.com::Computer Science::3rd Year,Student_32c154e0::student_32c154e0@example.com::Computer Science::3rd Year",
Room 3226,run_adf91595,Male_Computer Science_Yr3rd Year,0.9912,"Student_e3e5d5bb::student_e3e5d5bb@example.com::Computer Science::3rd Year,Student_95b634c3::student_95b634c3@example.com::Computer Science::3rd Year,Student_30369ce3::student_30369ce3@example.com::Computer Science::3rd Year",
Room 3227,run_adf91595,Male_Computer Science_Yr3rd Year,0.9912,"Student_e124b621::student_e124b621@example.com::Computer Science::3rd Year,Student_9852abed::student_9852abed@example.com::Computer Science::3rd Year,Student_cce70c34::student_cce70c34@example.com::Computer Science::3rd Year",
Room 3228,run_adf91595,Male_Computer Science_Yr3rd Year,0.9909,"Student_3bfe3cd1::student_3bfe3cd1@example.com::Computer Science::3rd Year,Student_0e0d0cd5::student_0e0d0cd5@example.com::Computer Science::3rd Year,Student_7b669de5::student_7b669de5@example.com::Computer Science::3rd Year",
